,detected_date,marketplace,search_keyword,img_src,href,product_title,price_value,seller_info
53,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/ipYAAOSws6RehPjj/s-l225.jpg,https://www.ubuy.com.bh/en/product/47NB30HRS-vintage-daum-crystal-pate-de-verre-rooster-ring-holder-price-for-1-only,"VINTAGE DAUM CRYSTAL PATE DE VERRE ROOSTER RING HOLDER , Price for 1 only",BHD 156,US Store
54,2022-10-04 19:41:11,Ubuy,daum,https://secureir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg,https://www.ubuy.com.bh/en/product/5A9JM7PFE-daum-france-crystal-bird-sculpture,Daum France Crystal Bird Sculpture,BHD 31,US Store
55,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/aqYAAOSwUiBiMhvA/s-l225.jpg,https://www.ubuy.com.bh/en/product/4Q0V28K06-daum-france-crystal-violet-small-039-camelia-039-vase-numbered-factory-new,"Daum France Crystal Violet Small 'Camelia' Vase, Numbered, Factory New",BHD 647,US Store
56,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/mXYAAOSwAyhh8xqX/s-l225.jpg,https://www.ubuy.com.bh/en/product/4JCF0GMJS-daum-france-crystal-small-red-tulip-vase-factory-new,"Daum France Crystal Small Red Tulip Vase, Factory New",BHD 659,US Store
57,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/YyEAAOSwdUdgLGLQ/s-l225.jpg,https://www.ubuy.com.bh/en/product/3PQA48WXQ-nib-flawless-exquisite-daum-france-crystal-flame-figurine-paperweight-sculpture,NIB FLAWLESS Exquisite DAUM France Crystal FLAME Figurine Paperweight Sculpture,BHD 67,US Store
58,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/wNkAAOSwU39jL5i6/s-l225.jpg,https://www.ubuy.com.bh/en/product/7ILDYQHK6-daum-france-x-christian-ghion-medium-sand-crystal-vase-violet-ltd-edition-7500,Daum France x Christian Ghion Medium Sand Crystal Vase Violet Ltd Edition $7500,BHD 2174,US Store
59,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/iFwAAOSw7b5gw8yT/s-l225.jpg,https://www.ubuy.com.bh/en/product/Z2ILNAF4-daum-iris-purple-flower-brand-new-in-box-02503-1-crystal-love-france-f-sh,NEW DAUM CRYSTAL IRIS DECORATIVE PURPLE FLOWER #02503-1 BRAND NIB FRANCE F/SH,BHD 217,US Store
60,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/XOAAAOSwYtJh9uei/s-l225.jpg,https://www.ubuy.com.bh/en/product/4JCF0GJ90-new-daum-crystal-numbered-ed-amber-grey-eagle-figurine-02676-1-brand-nib-f-s,NEW DAUM CRYSTAL NUMBERED ED. AMBER & GREY EAGLE FIGURINE #02676-1 BRAND NIB F/S,BHD 1025,US Store
61,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/fjUAAOSwtSFh9ul3/s-l225.jpg,https://www.ubuy.com.bh/en/product/4JCF0GMV4-new-daum-crystal-butterfly-blue-green-figurine-05737-1-brand-nib-save-f-sh,NEW DAUM CRYSTAL BUTTERFLY BLUE-GREEN FIGURINE #05737-1 BRAND NIB SAVE$$ F/SH,BHD 157,US Store
62,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/QCUAAOSwxKFhw4AB/s-l225.jpg,https://www.ubuy.com.bh/en/product/4CW49CK5K-new-listing-daum-crystal-numbered-ed-lioness-cubs-figurine-05708-brand-nib-save-f-sh,DAUM CRYSTAL NUMBERED ED. LIONESS & CUBS FIGURINE #05708 BRAND NIB SAVE$$ F/SH,BHD 350,US Store
63,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/ru4AAOSwqdhiI8TL/s-l225.jpg,https://www.ubuy.com.bh/en/product/4LNZ7AULC-daum-crystal-panther-amber-figurine-02466-1-brand-nib-power-strength-large-f-sh,DAUM CRYSTAL PANTHER AMBER FIGURINE #02466-1 BRAND NIB POWER STRENGTH LARGE F/SH,BHD 788,US Store
64,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/4MAAAOSw2QVhJooT/s-l225.jpg,https://www.ubuy.com.bh/en/product/7ILDYQI74-daum-crystal-numbered-ed-fleur-de-paon-vase-large-05692-brand-nib-colorful-f-s,DAUM CRYSTAL NUMBERED ED. FLEUR DE PAON VASE LARGE #05692 BRAND NIB COLORFUL F/S,BHD 3571,US Store
65,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/i7cAAOSwuY1iu0Ej/s-l225.jpg,https://www.ubuy.com.bh/en/product/55Y9V8N5O-daum-crystal-tortue-turtle-02188-amber-mib-signed,"DAUM CRYSTAL TORTUE TURTLE 02188 , AMBER, MIB, SIGNED",BHD 116,US Store
66,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/Z24AAOSwEHhiof0L/s-l225.jpg,https://www.ubuy.com.bh/en/product/541YYMRS4-daum-10-vase-soliflor-marly-gris-pate-de-verre-horses-flower-in-original-box,"Daum 10"" Vase Soliflor Marly Gris Pate De Verre ""Horses"" Flower in Original Box",BHD 214,US Store
67,2022-10-04 19:41:11,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/BQwAAOSwPjBjOF9q/s-l225.jpg,https://www.ubuy.com.bh/en/product/7MUX3APP6-gorgeous-and-most-wanted-daum-camelia-vase,Gorgeous and most wanted Daum Camelia Vase,BHD 518,US Store
68,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/cdsAAOSwHjxjOGHT/s-l225.jpg,https://www.ubuy.com.bh/en/product/7MUX3APRA-gorgeous-and-most-wanted-daum-camelia-vase,Gorgeous and most wanted Daum Camelia Vase,BHD 518,US Store
69,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/P5kAAOSw-UBjOGao/s-l225.jpg,https://www.ubuy.com.bh/en/product/7MUX3APYO-gorgeous-and-most-wanted-daum-roses-vase,Gorgeous and most wanted Daum Roses Vase,BHD 528,US Store
70,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/xUsAAOSw7X1jOGW2/s-l225.jpg,https://www.ubuy.com.bh/en/product/7MUX3AQ0S-daum-coupe-violet-camelia,Daum Coupe violet Camelia,BHD 257,US Store
71,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/PZsAAOSwRJthz1Vm/s-l225.jpg,https://www.ubuy.com.bh/en/product/4EVB09F12-daum-crystal-amber-fish-in-green-anemone-figurine-small-05458-c-brand-nib-f-sh,DAUM CRYSTAL AMBER FISH IN GREEN ANEMONE FIGURINE SMALL #05458/C BRAND NIB F/SH,BHD 152,US Store
72,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/y-gAAOSwiJxhMSgV/s-l225.jpg,https://www.ubuy.com.bh/en/product/3PQA48W34-new-daum-crystal-ginkgo-leaf-green-figurine-03572-brand-nib-save-nature-f-sh,NEW DAUM CRYSTAL GINKGO LEAF GREEN FIGURINE #03572 BRAND NIB SAVE$$ NATURE F/SH,BHD 129,US Store
73,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/gOoAAOSw0z9hO6Zb/s-l225.jpg,https://www.ubuy.com.bh/en/product/41GF5I1QS-new-daum-crystal-numbered-ed-ultraviolet-tulip-vase-small-05213-2-brand-nib-f-s,NEW DAUM CRYSTAL NUMBERED ED ULTRAVIOLET TULIP VASE SMALL #05213-2 BRAND NIB F/S,BHD 711,US Store
74,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/jpEAAOSwawdhAEhU/s-l225.jpg,https://www.ubuy.com.bh/en/product/3NBT57TX6-daum-crystal-amber-budgerigars-bird-couple-figurine-02681-1-brand-nib-save-f-s,DAUM CRYSTAL AMBER BUDGERIGARS BIRD COUPLE FIGURINE #02681-1 BRAND NIB SAVE$ F/S,BHD 224,US Store
75,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/BVkAAOSw6oZg7f41/s-l225.jpg,https://www.ubuy.com.bh/en/product/1GZ1024VO-daum-crystal-amber-panther-on-green-tree-figurine-05027-2-brand-nib-power-f-sh,DAUM CRYSTAL AMBER PANTHER ON GREEN TREE FIGURINE #05027-2 BRAND NIB POWER F/SH,BHD 669,US Store
76,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/2zYAAOxyBjBTRx7E/s-l225.jpg,https://www.ubuy.com.bh/en/product/7ILDYQIGW-daum-france-cased-cut-crystal-paperweight-with-blue-flower-1980-in-original-case,DAUM FRANCE CASED CUT CRYSTAL PAPERWEIGHT WITH BLUE FLOWER 1980 In original case,BHD 190,US Store
77,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/r~0AAOSwUHhjJpgx/s-l225.jpg,https://www.ubuy.com.bh/en/product/7ILDYQHVS-daum-france-rose-bowl-pate-de-verre-crystal-5-pink-green,"Daum France Rose Bowl Pate de Verre Crystal 5"" Pink Green",BHD 478,US Store
78,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/ZnMAAOSwhedhmUTZ/s-l225.jpg,https://www.ubuy.com.bh/en/product/7ILDYQIKU-new-daum-crystal-numbered-ed-ultraviolet-tulip-vase-large-03574-6-brand-nib-f-s,NEW DAUM CRYSTAL NUMBERED ED ULTRAVIOLET TULIP VASE LARGE #03574-6 BRAND NIB F/S,BHD 2657,US Store
79,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/A2kAAOSw-Qdgkbbi/s-l225.jpg,https://www.ubuy.com.bh/en/product/1GQENPFBQ-daum-crystal-budgerigars-lovebirds-on-branch-02341-brand-nib-animal-colorful-fs,DAUM CRYSTAL BUDGERIGARS LOVEBIRDS ON BRANCH #02341 BRAND NIB ANIMAL COLORFUL FS,BHD 911,US Store
80,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/vgwAAOSwBkthX1DL/s-l225.jpg,https://www.ubuy.com.bh/en/product/40Q0I4R2S-daum-crystal-numbered-ed-owl-on-book-amber-figurine-03465-1-brand-nib-wise-f-sh,DAUM CRYSTAL NUMBERED ED OWL ON BOOK AMBER FIGURINE #03465-1 BRAND NIB WISE F/SH,BHD 217,US Store
81,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/WgIAAOSwUZxh-bLE/s-l225.jpg,https://www.ubuy.com.bh/en/product/4JCF0GJ6W-daum-france-pate-de-verre-cameila-small-rose-crystal-art-glass-vase,DAUM France Pate De Verre Cameila Small Rose Crystal Art Glass Vase,BHD 714,US Store
82,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/0-YAAOSwsnFiWa7S/s-l225.jpg,https://www.ubuy.com.bh/en/product/7C2L2ZFKK-daum-france-crystal-039-sweet-garden-039-decorative-flower-figurine-new-in-box,"Daum France Crystal 'Sweet Garden' Decorative Flower Figurine, New in Box",BHD 283,US Store
83,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/9WMAAOSwaGpg-ydy/s-l225.jpg,https://www.ubuy.com.bh/en/product/41QMKI8VS-new-daum-crystal-mini-hippopotamus-figurine-05134-c-brand-nib-cute-save-f-sh,NEW DAUM CRYSTAL MINI HIPPOPOTAMUS FIGURINE #05134/C BRAND NIB CUTE SAVE$$ F/SH,BHD 131,US Store
84,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/QJEAAOSwZqFjL26C/s-l225.jpg,https://www.ubuy.com.bh/en/product/7ILDYQHM0-daum-crystal-mini-french-bulldog-figurine-05262-2-c-brand-nib-save-cute-f-sh,DAUM CRYSTAL MINI FRENCH BULLDOG FIGURINE #05262-2/C BRAND NIB SAVE$$ CUTE F/SH,BHD 126,US Store
85,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/Z-sAAOSwAfZhks07/s-l225.jpg,https://www.ubuy.com.bh/en/product/4XUGRQOA8-daum-crystal-mini-rhinoceros-amber-grey-figurine-05259-1-c-brand-nib-save-fs,DAUM CRYSTAL MINI RHINOCEROS AMBER & GREY FIGURINE #05259-1/C BRAND NIB SAVE$ FS,BHD 117,US Store
86,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/b4kAAOSw9LFi-qF7/s-l225.jpg,https://www.ubuy.com.bh/en/product/7MUX3AQ8G-daum-crystal-bunny-rabbit-paperweight-figurine-new-in-box-france-signed,DAUM CRYSTAL BUNNY RABBIT PAPERWEIGHT FIGURINE-NEW IN BOX-FRANCE-SIGNED,BHD 40,US Store
87,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/bqoAAOSwuZphMR70/s-l225.jpg,https://www.ubuy.com.bh/en/product/3PQA48WCM-daum-crystal-coral-sea-amber-red-starfish-figurine-05711-1-brand-nib-save-f-sh,DAUM CRYSTAL CORAL SEA AMBER RED STARFISH FIGURINE #05711-1 BRAND NIB SAVE$ F/SH,BHD 174,US Store
88,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/9QUAAOSw6hRiB~0k/s-l225.jpg,https://www.ubuy.com.bh/en/product/4KO1MTTUG-daum-numbered-ed-rose-passion-green-orange-vase-small-05287-2-brand-nib-f-sh,DAUM NUMBERED ED ROSE PASSION GREEN & ORANGE VASE SMALL #05287-2 BRAND NIB F/SH,BHD 711,US Store
89,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/aKMAAOSwWcNikoum/s-l225.jpg,https://www.ubuy.com.bh/en/product/54M18LF6U-new-daum-numbered-ed-rose-passion-yellow-vase-small-05287-8-brand-nib-f-sh,NEW DAUM NUMBERED ED ROSE PASSION YELLOW VASE SMALL #05287-8 BRAND NIB F/SH,BHD 711,US Store
90,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/AYAAAOSwm8dhJpMn/s-l225.jpg,https://www.ubuy.com.bh/en/product/3NBT57TC2-new-daum-crystal-numbered-ed-red-tulip-vase-small-05213-5-brand-nib-french-f-s,NEW DAUM CRYSTAL NUMBERED ED. RED TULIP VASE SMALL #05213-5 BRAND NIB FRENCH F/S,BHD 711,US Store
91,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/SVEAAOSwNuBhJoh1/s-l225.jpg,https://www.ubuy.com.bh/en/product/3NBT57PAE-new-daum-crystal-ganesha-dark-amber-figurine-01282-3-brand-nib-hindu-save-f-sh,NEW DAUM CRYSTAL GANESHA DARK AMBER FIGURINE #01282-3 BRAND NIB HINDU SAVE$ F/SH,BHD 209,US Store
92,2022-10-04 19:41:12,Ubuy,daum,https://i.ebayimg.com/thumbs/images/g/LnIAAOSwaedjKc13/s-l225.jpg,https://www.ubuy.com.bh/en/product/7ILDYQIIQ-daum-dome-interior-figurine,Daum Dome Interior Figurine,BHD 133,US Store
93,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/619StqOwLWL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/18QA1F4-dentinox-daum-exol-film-forming-solution-10-ml-against-sucking-toes-and-nail-biting,Dentinox Daum-Exol Film-Forming Solution - 10 Ml Against Sucking Toes And Nail Biting,BHD 8,US Store
94,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/51mCfdxxopL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7IJ3CGEA2-daum-green-amber-small-fish-in-anemone-sculpture-5458-c,Daum Green/Amber Small Fish in Anemone Sculpture #5458/C,BHD 161,US Store
95,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/31AwGVx-TvL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7H0BELZOG-daum-silverback-gorilla-in-blue-grey-by-jean-no,Daum Silverback Gorilla in Blue Grey by Jean-No,BHD 5907,US Store
96,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/51JaJzkPufL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/5BL4AUK40-daum-crystal-tulipe-ultraviolet-vase-03574-6,Daum Crystal Tulipe Ultraviolet Vase 03574-6,BHD 2570,US Store
97,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/51RJ9oHIFFL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/79Q69X9H8-daum-crystal-palm-vase-03458,Daum Crystal Palm Vase 03458,BHD 7582,US Store
98,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/41q4-36KY0L._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7IJ3CFDLK-daum-crystal-vase-blue-03574-7,Daum Crystal Vase Blue 03574-7,BHD 2570,US Store
99,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/61ST4OuGrWL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/47ZNT2B40-daum-crystal-budgerigars-couple-amber-02681-1,Daum Crystal Budgerigars Couple Amber 02681-1,BHD 216,US Store
100,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/61E34o-0PfL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/4CW49CEK8-daum-daum-coat-of-arms-and-family-crest-notebook-journal-6-x-9-100-pages,Daum: Daum Coat of Arms and Family Crest Notebook Journal (6 x 9 - 100 pages),BHD 6,US Store
101,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/716K6txU-WL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7ILDYQMAW-daum-glass-animal-sculptures-collection-amber-sitted-cheetah,Daum Glass - Animal Sculptures Collection - Amber Sitted Cheetah,BHD 2925,US Store
102,2022-10-04 19:41:12,Ubuy,daum,https://m.media-amazon.com/images/I/61CNsLQC7eL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7IJMM0O32-daum-crystal-hadrien-horse-03279,Daum Crystal Hadrien Horse 03279,BHD 3482,US Store
103,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/61V-ypTjpLL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/4LP39JOLQ-daum-crystal-blue-budgerigars-bird-couple-figurine-02681,Daum Crystal Blue Budgerigars Bird Couple Figurine #02681,BHD 216,US Store
104,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/51w2OxmKTPL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7A1SDCJ2U-daum-crystal-large-vase-05717,Daum Crystal Large Vase 05717,BHD 4696,US Store
105,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/31JlilYc4KL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/2AZCLJ3W-daum-crystal-rose-passion-green-orange-vase-05287-2,Daum Crystal Rose Passion Green & Orange Vase 05287-2,BHD 638,US Store
106,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/31D1XArpkxL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/QTOSDDE8-daum-crystal-cat-mini-sitting-amber-kitten-05330-c,Daum Crystal Cat Mini Sitting Amber Kitten #05330/C,BHD 127,US Store
107,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/31VXUcClHHL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/SHM5V0GO-daum-crystal-cavalcade-carafe-horse-decanter,Daum Crystal Cavalcade Carafe Horse Decanter,BHD 960,US Store
108,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/819+eJuicSL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/471KUSAVC-i-daum-sewing-kit-for-kids-worldwide-landmarks-craft-kits-w-world-map-educational-arts-toys-for-kids-learning-felt-projects,"I-DAUM Sewing Kit for Kids - Worldwide Landmarks Craft kit w. World map, ...",BHD 16,US Store
109,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/41UOPcvqTDL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/498U9496K-daum-rose-passion-mini-bowl-dish-red-and-purple,"Daum Rose Passion Mini Bowl/Dish, Red and Purple",BHD 210,US Store
110,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/51I9QGFSaSL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7C37IHX5W-daum-crystal-numbered-ed-butterfly-prestige-perfume-bottle-05518-1,Daum Crystal Numbered Ed. Butterfly Prestige Perfume Bottle #05518-1,BHD 509,US Store
111,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/41xs+Vf00QL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/1IL6LDRYO-daum-glass-animal-sculptures-collection-black-panther-on-green-tree,Daum Glass - Animal Sculptures Collection - Black Panther on Green Tree,BHD 647,US Store
112,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/414zwkPTXcL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/498U9494G-daum-safran-large-decorative-flower,Daum Safran Large Decorative Flower,BHD 233,US Store
113,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/41m-nnTaevL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/LZ0CXAIK-daum-crystal-amber-elephant-03917,Daum Crystal Amber Elephant 03917,BHD 258,US Store
114,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/51LPM2ud6GL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/SHM5V0QG-daum-couple-of-butterflies-prestige-bottle-perfume,Daum Couple of Butterflies Prestige Bottle Perfume,BHD 437,US Store
115,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/31s9c4m0OlL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/1GQEMO2VU-daum-crystal-roses-bowl,Daum Crystal Roses Bowl,BHD 914,US Store
116,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/51PgqCATsHL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/15AOHTQAY-daum-crystal-roses-ultraviolet-vase-03547-2,Daum Crystal Roses Ultraviolet Vase 03547-2,BHD 2800,US Store
117,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/41+JMGEjGJL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/4EVB0U000-daum-small-crystal-picture-frame-3-1-2-x-3-1-2,"Daum Small Crystal Picture Frame (3 1/2"" x 3 1/2"")",BHD 223,US Store
118,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/31Er-CGXMzL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/1GZ0ZYV5W-daum-crystal-tulipe-vase-white-05213-3,Daum Crystal Tulipe Vase White 05213-3,BHD 527,US Store
119,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/51Kv447fVPL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/4EVB0TZQ8-daum-grey-glass-picture-frame-with-3-crystal-flowers-blue-green,Daum Grey Glass Picture Frame with 3 Crystal Flowers (Blue Green),BHD 302,US Store
120,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/61+-xQVSSXL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/168U8X6EO-daum-crystal-roses-vase-02570,Daum Crystal Roses Vase 02570,BHD 849,US Store
121,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/41kz+DoFIdL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/4CW49CEM2-daum-webster-x27-s-timeline-history-1635-2007,"Daum: Webster's Timeline History, 1635 - 2007",BHD 11,US Store
122,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/31DR47S8MHL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/1N6KGBFXO-daum-crystal-sailfish-sculpture,Daum Crystal Sailfish Sculpture,BHD 42,US Store
123,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/51xlQZpyUsL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/WOVDF8JA-hiding-and-seeking-faith-and-tolerance-after-the-holocaust,Hiding and Seeking: Faith and Tolerance After the Holocaust,BHD 9,US Store
124,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/61bQF9gSXQL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/7MUX39ON8-6-colors-swan-crystal-glass-figurine-diamond-swan-animals-paperweight-table-decor-ornament-kids-birthday-gifts,6 Colors Swan Crystal Glass Figurine Diamond Swan Animals Paperweight Table Decor ...,BHD 11,US Store
125,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/51YyiHu5abL._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/4JGE0L0CO-daum-crystal-kea-blue-pink-03182-1,Daum Crystal Kea Blue Pink 03182-1,BHD 568,US Store
126,2022-10-04 19:41:13,Ubuy,daum,https://m.media-amazon.com/images/I/61rQn8CGK6L._AC_US218_.jpg,https://www.ubuy.com.bh/en/product/1O4JH1E8-donoucls-crystal-flower-bud-vase-christmas-decorations-for-home-wedding-vase-or-gift-clear-with-gift,"Donoucls Crystal Flower Bud Vase, Christmas Decorations for Home Wedding or Gift - ...",BHD 30,US Store
